"","id","name","tool","adoption","downloads","month","qa","info","popularity"
"35519",35519,"staticbuild","other-github","2016-04-12 17:33:06",416,"2016-02-01 00:00:00",0,0,0
"35520",35520,"staticbuild","other-github","2016-04-12 17:33:06",182,"2016-03-01 00:00:00",0,0,0
"35521",35521,"staticbuild","other-github","2016-04-12 17:33:06",4297,"2016-04-01 00:00:00",0,0,0
"35522",35522,"staticbuild","other-github","2016-04-12 17:33:06",995,"2016-05-01 00:00:00",0,0,0
"35523",35523,"staticbuild","other-github","2016-04-12 17:33:06",235,"2016-06-01 00:00:00",0,0,0
"35524",35524,"staticbuild","other-github","2016-04-12 17:33:06",258,"2016-07-01 00:00:00",0,0,0
"35525",35525,"staticbuild","other-github","2016-04-12 17:33:06",378,"2016-08-01 00:00:00",0,0,0
"35526",35526,"staticbuild","other-github","2016-04-12 17:33:06",517,"2016-09-01 00:00:00",0,0,0
"35527",35527,"staticbuild","other-github","2016-04-12 17:33:06",1033,"2016-10-01 00:00:00",0,0,0
"35528",35528,"staticbuild","other-github","2016-04-12 17:33:06",973,"2016-11-01 00:00:00",0,0,0
"35529",35529,"staticbuild","other-github","2016-04-12 17:33:06",508,"2016-12-01 00:00:00",0,0,0
"35530",35530,"staticbuild","other-github","2016-04-12 17:33:06",514,"2017-01-01 00:00:00",0,0,0
"35531",35531,"statics","other-shields","2015-12-13 12:14:29",553,"2015-03-01 00:00:00",0,0,0
"35532",35532,"statics","other-shields","2015-12-13 12:14:29",306,"2015-04-01 00:00:00",0,0,0
"35533",35533,"statics","other-shields","2015-12-13 12:14:29",353,"2015-05-01 00:00:00",0,0,0
"35534",35534,"statics","other-shields","2015-12-13 12:14:29",257,"2015-06-01 00:00:00",0,0,0
"35535",35535,"statics","other-shields","2015-12-13 12:14:29",262,"2015-07-01 00:00:00",0,0,0
"35536",35536,"statics","other-shields","2015-12-13 12:14:29",313,"2015-08-01 00:00:00",0,0,0
"35537",35537,"statics","other-shields","2015-12-13 12:14:29",239,"2015-09-01 00:00:00",0,0,0
"35538",35538,"statics","other-shields","2015-12-13 12:14:29",305,"2015-10-01 00:00:00",0,0,0
"35539",35539,"statics","other-shields","2015-12-13 12:14:29",421,"2015-11-01 00:00:00",0,0,0
"35540",35540,"statics","other-shields","2015-12-13 12:14:29",389,"2015-12-01 00:00:00",0,0,0
"35541",35541,"statics","other-shields","2015-12-13 12:14:29",537,"2016-01-01 00:00:00",0,0,0
"35542",35542,"statics","other-shields","2015-12-13 12:14:29",2223,"2016-02-01 00:00:00",0,0,0
"35543",35543,"statics","other-shields","2015-12-13 12:14:29",1318,"2016-03-01 00:00:00",0,0,0
"35544",35544,"statics","other-shields","2015-12-13 12:14:29",709,"2016-04-01 00:00:00",0,0,0
"35545",35545,"statics","other-shields","2015-12-13 12:14:29",503,"2016-05-01 00:00:00",0,0,0
"35546",35546,"statics","other-shields","2015-12-13 12:14:29",446,"2016-06-01 00:00:00",0,0,0
"35547",35547,"statics","other-shields","2015-12-13 12:14:29",372,"2016-07-01 00:00:00",0,0,0
"35548",35548,"statics","other-shields","2015-12-13 12:14:29",537,"2016-08-01 00:00:00",0,0,0
"35549",35549,"statics","other-shields","2015-12-13 12:14:29",403,"2016-09-01 00:00:00",0,0,0
"35550",35550,"statics-stylesheets","other-shields","2015-12-13 12:15:30",775,"2015-03-01 00:00:00",0,0,0
"35551",35551,"statics-stylesheets","other-shields","2015-12-13 12:15:30",822,"2015-04-01 00:00:00",0,0,0
"35552",35552,"statics-stylesheets","other-shields","2015-12-13 12:15:30",767,"2015-05-01 00:00:00",0,0,0
"35553",35553,"statics-stylesheets","other-shields","2015-12-13 12:15:30",755,"2015-06-01 00:00:00",0,0,0
"35554",35554,"statics-stylesheets","other-shields","2015-12-13 12:15:30",945,"2015-07-01 00:00:00",0,0,0
"35555",35555,"statics-stylesheets","other-shields","2015-12-13 12:15:30",836,"2015-08-01 00:00:00",0,0,0
"35556",35556,"statics-stylesheets","other-shields","2015-12-13 12:15:30",779,"2015-09-01 00:00:00",0,0,0
"35557",35557,"statics-stylesheets","other-shields","2015-12-13 12:15:30",781,"2015-10-01 00:00:00",0,0,0
"35558",35558,"statics-stylesheets","other-shields","2015-12-13 12:15:30",769,"2015-11-01 00:00:00",0,0,0
"35559",35559,"statics-stylesheets","other-shields","2015-12-13 12:15:30",660,"2015-12-01 00:00:00",0,0,0
"35560",35560,"statics-stylesheets","other-shields","2015-12-13 12:15:30",603,"2016-01-01 00:00:00",0,0,0
"35561",35561,"statics-stylesheets","other-shields","2015-12-13 12:15:30",572,"2016-02-01 00:00:00",0,0,0
"35562",35562,"statics-stylesheets","other-shields","2015-12-13 12:15:30",621,"2016-03-01 00:00:00",0,0,0
"35563",35563,"statics-stylesheets","other-shields","2015-12-13 12:15:30",429,"2016-04-01 00:00:00",0,0,0
"35564",35564,"statics-stylesheets","other-shields","2015-12-13 12:15:30",410,"2016-05-01 00:00:00",0,0,0
"35565",35565,"statics-stylesheets","other-shields","2015-12-13 12:15:30",335,"2016-06-01 00:00:00",0,0,0
"35566",35566,"statics-stylesheets","other-shields","2015-12-13 12:15:30",331,"2016-07-01 00:00:00",0,0,0
"35567",35567,"statics-stylesheets","other-shields","2015-12-13 12:15:30",415,"2016-08-01 00:00:00",0,0,0
"35568",35568,"statics-stylesheets","other-shields","2015-12-13 12:15:30",251,"2016-09-01 00:00:00",0,0,0
"35569",35569,"statil","standard","2016-01-04 11:59:53",48,"2015-04-01 00:00:00",0,1,0
"35570",35570,"statil","standard","2016-01-04 11:59:53",73,"2015-05-01 00:00:00",0,1,0
"35571",35571,"statil","standard","2016-01-04 11:59:53",75,"2015-06-01 00:00:00",0,1,0
"35572",35572,"statil","standard","2016-01-04 11:59:53",87,"2015-07-01 00:00:00",0,1,0
"35573",35573,"statil","standard","2016-01-04 11:59:53",130,"2015-08-01 00:00:00",0,1,0
"35574",35574,"statil","standard","2016-01-04 11:59:53",33,"2015-09-01 00:00:00",0,1,0
"35575",35575,"statil","standard","2016-01-04 11:59:53",109,"2015-10-01 00:00:00",0,1,0
"35576",35576,"statil","standard","2016-01-04 11:59:53",67,"2015-11-01 00:00:00",0,1,0
"35577",35577,"statil","standard","2016-01-04 11:59:53",119,"2015-12-01 00:00:00",0,1,0
"35578",35578,"statil","standard","2016-01-04 11:59:53",295,"2016-01-01 00:00:00",0,1,0
"35579",35579,"statil","standard","2016-01-04 11:59:53",996,"2016-02-01 00:00:00",0,1,0
"35580",35580,"statil","standard","2016-01-04 11:59:53",73,"2016-03-01 00:00:00",0,1,0
"35581",35581,"statil","standard","2016-01-04 11:59:53",331,"2016-04-01 00:00:00",0,1,0
"35582",35582,"statil","standard","2016-01-04 11:59:53",167,"2016-05-01 00:00:00",0,1,0
"35583",35583,"statil","standard","2016-01-04 11:59:53",45,"2016-06-01 00:00:00",0,1,0
"35584",35584,"statil","standard","2016-01-04 11:59:53",67,"2016-07-01 00:00:00",0,1,0
"35585",35585,"statil","standard","2016-01-04 11:59:53",114,"2016-08-01 00:00:00",0,1,0
"35586",35586,"statil","standard","2016-01-04 11:59:53",138,"2016-09-01 00:00:00",0,1,0
"35587",35587,"statil","standard","2016-01-04 11:59:53",236,"2016-10-01 00:00:00",0,1,0
"35588",35588,"stations","travis","2016-01-27 11:57:43",108,"2015-04-01 00:00:00",1,0,0
"35589",35589,"stations","travis","2016-01-27 11:57:43",41,"2015-05-01 00:00:00",1,0,0
"35590",35590,"stations","travis","2016-01-27 11:57:43",76,"2015-06-01 00:00:00",1,0,0
"35591",35591,"stations","travis","2016-01-27 11:57:43",56,"2015-07-01 00:00:00",1,0,0
"35592",35592,"stations","travis","2016-01-27 11:57:43",100,"2015-08-01 00:00:00",1,0,0
"35593",35593,"stations","travis","2016-01-27 11:57:43",54,"2015-09-01 00:00:00",1,0,0
"35594",35594,"stations","travis","2016-01-27 11:57:43",55,"2015-10-01 00:00:00",1,0,0
"35595",35595,"stations","travis","2016-01-27 11:57:43",84,"2015-11-01 00:00:00",1,0,0
"35596",35596,"stations","travis","2016-01-27 11:57:43",100,"2015-12-01 00:00:00",1,0,0
"35597",35597,"stations","travis","2016-01-27 11:57:43",195,"2016-01-01 00:00:00",1,0,0
"35598",35598,"stations","travis","2016-01-27 11:57:43",81,"2016-02-01 00:00:00",1,0,0
"35599",35599,"stations","travis","2016-01-27 11:57:43",124,"2016-03-01 00:00:00",1,0,0
"35600",35600,"stations","travis","2016-01-27 11:57:43",284,"2016-04-01 00:00:00",1,0,0
"35601",35601,"stations","travis","2016-01-27 11:57:43",225,"2016-05-01 00:00:00",1,0,0
"35602",35602,"stations","travis","2016-01-27 11:57:43",63,"2016-06-01 00:00:00",1,0,0
"35603",35603,"stations","travis","2016-01-27 11:57:43",157,"2016-07-01 00:00:00",1,0,0
"35604",35604,"stations","travis","2016-01-27 11:57:43",155,"2016-08-01 00:00:00",1,0,0
"35605",35605,"stations","travis","2016-01-27 11:57:43",169,"2016-09-01 00:00:00",1,0,0
"35606",35606,"stations","travis","2016-01-27 11:57:43",258,"2016-10-01 00:00:00",1,0,0
"35607",35607,"statsd-logger","david","2016-01-04 15:28:10",12,"2015-04-01 00:00:00",0,0,0
"35608",35608,"statsd-logger","david","2016-01-04 15:28:10",16,"2015-05-01 00:00:00",0,0,0
"35609",35609,"statsd-logger","david","2016-01-04 15:28:10",13,"2015-06-01 00:00:00",0,0,0
"35610",35610,"statsd-logger","david","2016-01-04 15:28:10",11,"2015-07-01 00:00:00",0,0,0
"35611",35611,"statsd-logger","david","2016-01-04 15:28:10",16,"2015-08-01 00:00:00",0,0,0
"35612",35612,"statsd-logger","david","2016-01-04 15:28:10",11,"2015-09-01 00:00:00",0,0,0
"35613",35613,"statsd-logger","david","2016-01-04 15:28:10",10,"2015-10-01 00:00:00",0,0,0
"35614",35614,"statsd-logger","david","2016-01-04 15:28:10",24,"2015-11-01 00:00:00",0,0,0
"35615",35615,"statsd-logger","david","2016-01-04 15:28:10",27,"2015-12-01 00:00:00",0,0,0
"35616",35616,"statsd-logger","david","2016-01-04 15:28:10",24,"2016-01-01 00:00:00",0,0,0
"35617",35617,"statsd-logger","david","2016-01-04 15:28:10",30,"2016-02-01 00:00:00",0,0,0
"35618",35618,"statsd-logger","david","2016-01-04 15:28:10",14,"2016-03-01 00:00:00",0,0,0
"35619",35619,"statsd-logger","david","2016-01-04 15:28:10",34,"2016-04-01 00:00:00",0,0,0
"35620",35620,"statsd-logger","david","2016-01-04 15:28:10",36,"2016-05-01 00:00:00",0,0,0
"35621",35621,"statsd-logger","david","2016-01-04 15:28:10",11,"2016-06-01 00:00:00",0,0,0
"35622",35622,"statsd-logger","david","2016-01-04 15:28:10",14,"2016-07-01 00:00:00",0,0,0
"35623",35623,"statsd-logger","david","2016-01-04 15:28:10",43,"2016-08-01 00:00:00",0,0,0
"35624",35624,"statsd-logger","david","2016-01-04 15:28:10",47,"2016-09-01 00:00:00",0,0,0
"35625",35625,"statsd-logger","david","2016-01-04 15:28:10",42,"2016-10-01 00:00:00",0,0,0
"35626",35626,"steeplejack","gitter","2016-02-21 20:33:44",414,"2015-05-01 00:00:00",1,1,1
"35627",35627,"steeplejack","gitter","2016-02-21 20:33:44",881,"2015-06-01 00:00:00",1,1,1
"35628",35628,"steeplejack","gitter","2016-02-21 20:33:44",481,"2015-07-01 00:00:00",1,1,1
"35629",35629,"steeplejack","gitter","2016-02-21 20:33:44",694,"2015-08-01 00:00:00",1,1,1
"35630",35630,"steeplejack","gitter","2016-02-21 20:33:44",308,"2015-09-01 00:00:00",1,1,1
"35631",35631,"steeplejack","gitter","2016-02-21 20:33:44",308,"2015-10-01 00:00:00",1,1,1
"35632",35632,"steeplejack","gitter","2016-02-21 20:33:44",361,"2015-11-01 00:00:00",1,1,1
"35633",35633,"steeplejack","gitter","2016-02-21 20:33:44",324,"2015-12-01 00:00:00",1,1,1
"35634",35634,"steeplejack","gitter","2016-02-21 20:33:44",491,"2016-01-01 00:00:00",1,1,1
"35635",35635,"steeplejack","gitter","2016-02-21 20:33:44",702,"2016-02-01 00:00:00",1,1,1
"35636",35636,"steeplejack","gitter","2016-02-21 20:33:44",1179,"2016-03-01 00:00:00",1,1,1
"35637",35637,"steeplejack","gitter","2016-02-21 20:33:44",3009,"2016-04-01 00:00:00",1,1,1
"35638",35638,"steeplejack","gitter","2016-02-21 20:33:44",3929,"2016-05-01 00:00:00",1,1,1
"35639",35639,"steeplejack","gitter","2016-02-21 20:33:44",4015,"2016-06-01 00:00:00",1,1,1
"35640",35640,"steeplejack","gitter","2016-02-21 20:33:44",1817,"2016-07-01 00:00:00",1,1,1
"35641",35641,"steeplejack","gitter","2016-02-21 20:33:44",656,"2016-08-01 00:00:00",1,1,1
"35642",35642,"steeplejack","gitter","2016-02-21 20:33:44",2497,"2016-09-01 00:00:00",1,1,1
"35643",35643,"steeplejack","gitter","2016-02-21 20:33:44",2899,"2016-10-01 00:00:00",1,1,1
"35644",35644,"steeplejack","gitter","2016-02-21 20:33:44",1191,"2016-11-01 00:00:00",1,1,1
"35645",35645,"stello","nsp","2016-05-25 21:18:11",23,"2015-08-01 00:00:00",0,0,0
"35646",35646,"stello","nsp","2016-05-25 21:18:11",15,"2015-09-01 00:00:00",0,0,0
"35647",35647,"stello","nsp","2016-05-25 21:18:11",12,"2015-10-01 00:00:00",0,0,0
"35648",35648,"stello","nsp","2016-05-25 21:18:11",36,"2015-11-01 00:00:00",0,0,0
"35649",35649,"stello","nsp","2016-05-25 21:18:11",41,"2015-12-01 00:00:00",0,0,0
"35650",35650,"stello","nsp","2016-05-25 21:18:11",34,"2016-01-01 00:00:00",0,0,0
"35651",35651,"stello","nsp","2016-05-25 21:18:11",63,"2016-02-01 00:00:00",0,0,0
"35652",35652,"stello","nsp","2016-05-25 21:18:11",71,"2016-03-01 00:00:00",0,0,0
"35653",35653,"stello","nsp","2016-05-25 21:18:11",204,"2016-04-01 00:00:00",0,0,0
"35654",35654,"stello","nsp","2016-05-25 21:18:11",92,"2016-05-01 00:00:00",0,0,0
"35655",35655,"stello","nsp","2016-05-25 21:18:11",33,"2016-06-01 00:00:00",0,0,0
"35656",35656,"stello","nsp","2016-05-25 21:18:11",31,"2016-07-01 00:00:00",0,0,0
"35657",35657,"stello","nsp","2016-05-25 21:18:11",60,"2016-08-01 00:00:00",0,0,0
"35658",35658,"stello","nsp","2016-05-25 21:18:11",69,"2016-09-01 00:00:00",0,0,0
"35659",35659,"stello","nsp","2016-05-25 21:18:11",132,"2016-10-01 00:00:00",0,0,0
"35660",35660,"stello","nsp","2016-05-25 21:18:11",105,"2016-11-01 00:00:00",0,0,0
"35661",35661,"stello","nsp","2016-05-25 21:18:11",29,"2016-12-01 00:00:00",0,0,0
"35662",35662,"stello","nsp","2016-05-25 21:18:11",26,"2017-01-01 00:00:00",0,0,0
"35663",35663,"stello","nsp","2016-05-25 21:18:11",28,"2017-02-01 00:00:00",0,0,0
"35664",35664,"stemmer","travis","2016-09-19 21:05:49",470,"2015-12-01 00:00:00",1,0,0
"35665",35665,"stemmer","travis","2016-09-19 21:05:49",247,"2016-01-01 00:00:00",1,0,0
"35666",35666,"stemmer","travis","2016-09-19 21:05:49",300,"2016-02-01 00:00:00",1,0,0
"35667",35667,"stemmer","travis","2016-09-19 21:05:49",293,"2016-03-01 00:00:00",1,0,0
"35668",35668,"stemmer","travis","2016-09-19 21:05:49",395,"2016-04-01 00:00:00",1,0,0
"35669",35669,"stemmer","travis","2016-09-19 21:05:49",450,"2016-05-01 00:00:00",1,0,0
"35670",35670,"stemmer","travis","2016-09-19 21:05:49",965,"2016-06-01 00:00:00",1,0,0
"35671",35671,"stemmer","travis","2016-09-19 21:05:49",1468,"2016-07-01 00:00:00",1,0,0
"35672",35672,"stemmer","travis","2016-09-19 21:05:49",1005,"2016-08-01 00:00:00",1,0,0
"35673",35673,"stemmer","travis","2016-09-19 21:05:49",855,"2016-09-01 00:00:00",1,0,0
"35674",35674,"stemmer","travis","2016-09-19 21:05:49",1129,"2016-10-01 00:00:00",1,0,0
"35675",35675,"stemmer","travis","2016-09-19 21:05:49",2295,"2016-11-01 00:00:00",1,0,0
"35676",35676,"stemmer","travis","2016-09-19 21:05:49",4574,"2016-12-01 00:00:00",1,0,0
"35677",35677,"stemmer","travis","2016-09-19 21:05:49",4383,"2017-01-01 00:00:00",1,0,0
"35678",35678,"stemmer","travis","2016-09-19 21:05:49",3699,"2017-02-01 00:00:00",1,0,0
"35679",35679,"stemmer","travis","2016-09-19 21:05:49",4372,"2017-03-01 00:00:00",1,0,0
"35680",35680,"stemmer","travis","2016-09-19 21:05:49",3383,"2017-04-01 00:00:00",1,0,0
"35681",35681,"stemmer","travis","2016-09-19 21:05:49",6135,"2017-05-01 00:00:00",1,0,0
"35682",35682,"stemmer","travis","2016-09-19 21:05:49",4848,"2017-06-01 00:00:00",1,0,0
"35683",35683,"stream-bandwidth","npm-version","2016-05-31 22:27:43",21,"2015-09-01 00:00:00",1,1,0
"35684",35684,"stream-bandwidth","npm-version","2016-05-31 22:27:43",15,"2015-10-01 00:00:00",1,1,0
"35685",35685,"stream-bandwidth","npm-version","2016-05-31 22:27:43",81,"2015-11-01 00:00:00",1,1,0
"35686",35686,"stream-bandwidth","npm-version","2016-05-31 22:27:43",345,"2015-12-01 00:00:00",1,1,0
"35687",35687,"stream-bandwidth","npm-version","2016-05-31 22:27:43",247,"2016-01-01 00:00:00",1,1,0
"35688",35688,"stream-bandwidth","npm-version","2016-05-31 22:27:43",168,"2016-02-01 00:00:00",1,1,0
"35689",35689,"stream-bandwidth","npm-version","2016-05-31 22:27:43",166,"2016-03-01 00:00:00",1,1,0
"35690",35690,"stream-bandwidth","npm-version","2016-05-31 22:27:43",129,"2016-04-01 00:00:00",1,1,0
"35691",35691,"stream-bandwidth","npm-version","2016-05-31 22:27:43",153,"2016-05-01 00:00:00",1,1,0
"35692",35692,"stream-bandwidth","npm-version","2016-05-31 22:27:43",116,"2016-06-01 00:00:00",1,1,0
"35693",35693,"stream-bandwidth","npm-version","2016-05-31 22:27:43",174,"2016-07-01 00:00:00",1,1,0
"35694",35694,"stream-bandwidth","npm-version","2016-05-31 22:27:43",132,"2016-08-01 00:00:00",1,1,0
"35695",35695,"stream-bandwidth","npm-version","2016-05-31 22:27:43",173,"2016-09-01 00:00:00",1,1,0
"35696",35696,"stream-bandwidth","npm-version","2016-05-31 22:27:43",141,"2016-10-01 00:00:00",1,1,0
"35697",35697,"stream-bandwidth","npm-version","2016-05-31 22:27:43",130,"2016-11-01 00:00:00",1,1,0
"35698",35698,"stream-bandwidth","npm-version","2016-05-31 22:27:43",102,"2016-12-01 00:00:00",1,1,0
"35699",35699,"stream-bandwidth","npm-version","2016-05-31 22:27:43",168,"2017-01-01 00:00:00",1,1,0
"35700",35700,"stream-bandwidth","npm-version","2016-05-31 22:27:43",116,"2017-02-01 00:00:00",1,1,0
"35701",35701,"stream-bandwidth","npm-version","2016-05-31 22:27:43",63,"2017-03-01 00:00:00",1,1,0
"35702",35702,"stream-callback","other-shields","2016-03-29 01:28:12",16,"2015-06-01 00:00:00",1,0,1
"35703",35703,"stream-callback","other-shields","2016-03-29 01:28:12",11,"2015-07-01 00:00:00",1,0,1
"35704",35704,"stream-callback","other-shields","2016-03-29 01:28:12",21,"2015-08-01 00:00:00",1,0,1
"35705",35705,"stream-callback","other-shields","2016-03-29 01:28:12",14,"2015-09-01 00:00:00",1,0,1
"35706",35706,"stream-callback","other-shields","2016-03-29 01:28:12",14,"2015-10-01 00:00:00",1,0,1
"35707",35707,"stream-callback","other-shields","2016-03-29 01:28:12",22,"2015-11-01 00:00:00",1,0,1
"35708",35708,"stream-callback","other-shields","2016-03-29 01:28:12",28,"2015-12-01 00:00:00",1,0,1
"35709",35709,"stream-callback","other-shields","2016-03-29 01:28:12",28,"2016-01-01 00:00:00",1,0,1
"35710",35710,"stream-callback","other-shields","2016-03-29 01:28:12",34,"2016-02-01 00:00:00",1,0,1
"35711",35711,"stream-callback","other-shields","2016-03-29 01:28:12",20,"2016-03-01 00:00:00",1,0,1
"35712",35712,"stream-callback","other-shields","2016-03-29 01:28:12",213,"2016-04-01 00:00:00",1,0,1
"35713",35713,"stream-callback","other-shields","2016-03-29 01:28:12",75,"2016-05-01 00:00:00",1,0,1
"35714",35714,"stream-callback","other-shields","2016-03-29 01:28:12",50,"2016-06-01 00:00:00",1,0,1
"35715",35715,"stream-callback","other-shields","2016-03-29 01:28:12",102,"2016-07-01 00:00:00",1,0,1
"35716",35716,"stream-callback","other-shields","2016-03-29 01:28:12",44,"2016-08-01 00:00:00",1,0,1
"35717",35717,"stream-callback","other-shields","2016-03-29 01:28:12",68,"2016-09-01 00:00:00",1,0,1
"35718",35718,"stream-callback","other-shields","2016-03-29 01:28:12",135,"2016-10-01 00:00:00",1,0,1
"35719",35719,"stream-callback","other-shields","2016-03-29 01:28:12",109,"2016-11-01 00:00:00",1,0,1
"35720",35720,"stream-callback","other-shields","2016-03-29 01:28:12",44,"2016-12-01 00:00:00",1,0,1
"35721",35721,"stream-filter","travis","2016-08-30 13:17:06",627,"2015-11-01 00:00:00",1,0,0
"35722",35722,"stream-filter","travis","2016-08-30 13:17:06",737,"2015-12-01 00:00:00",1,0,0
"35723",35723,"stream-filter","travis","2016-08-30 13:17:06",827,"2016-01-01 00:00:00",1,0,0
"35724",35724,"stream-filter","travis","2016-08-30 13:17:06",732,"2016-02-01 00:00:00",1,0,0
"35725",35725,"stream-filter","travis","2016-08-30 13:17:06",965,"2016-03-01 00:00:00",1,0,0
"35726",35726,"stream-filter","travis","2016-08-30 13:17:06",1141,"2016-04-01 00:00:00",1,0,0
"35727",35727,"stream-filter","travis","2016-08-30 13:17:06",904,"2016-05-01 00:00:00",1,0,0
"35728",35728,"stream-filter","travis","2016-08-30 13:17:06",948,"2016-06-01 00:00:00",1,0,0
"35729",35729,"stream-filter","travis","2016-08-30 13:17:06",991,"2016-07-01 00:00:00",1,0,0
"35730",35730,"stream-filter","travis","2016-08-30 13:17:06",1012,"2016-08-01 00:00:00",1,0,0
"35731",35731,"stream-filter","travis","2016-08-30 13:17:06",1281,"2016-09-01 00:00:00",1,0,0
"35732",35732,"stream-filter","travis","2016-08-30 13:17:06",1091,"2016-10-01 00:00:00",1,0,0
"35733",35733,"stream-filter","travis","2016-08-30 13:17:06",1144,"2016-11-01 00:00:00",1,0,0
"35734",35734,"stream-filter","travis","2016-08-30 13:17:06",1235,"2016-12-01 00:00:00",1,0,0
"35735",35735,"stream-filter","travis","2016-08-30 13:17:06",1287,"2017-01-01 00:00:00",1,0,0
"35736",35736,"stream-filter","travis","2016-08-30 13:17:06",2447,"2017-02-01 00:00:00",1,0,0
"35737",35737,"stream-filter","travis","2016-08-30 13:17:06",2732,"2017-03-01 00:00:00",1,0,0
"35738",35738,"stream-filter","travis","2016-08-30 13:17:06",1987,"2017-04-01 00:00:00",1,0,0
"35739",35739,"stream-filter","travis","2016-08-30 13:17:06",2475,"2017-05-01 00:00:00",1,0,0
"35740",35740,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",20,"2015-11-01 00:00:00",1,0,0
"35741",35741,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",32,"2015-12-01 00:00:00",1,0,0
"35742",35742,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",38,"2016-01-01 00:00:00",1,0,0
"35743",35743,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",29,"2016-02-01 00:00:00",1,0,0
"35744",35744,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",24,"2016-03-01 00:00:00",1,0,0
"35745",35745,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",36,"2016-04-01 00:00:00",1,0,0
"35746",35746,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",20,"2016-05-01 00:00:00",1,0,0
"35747",35747,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",18,"2016-06-01 00:00:00",1,0,0
"35748",35748,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",10,"2016-07-01 00:00:00",1,0,0
"35749",35749,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",71,"2016-08-01 00:00:00",1,0,0
"35750",35750,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",33,"2016-09-01 00:00:00",1,0,0
"35751",35751,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",48,"2016-10-01 00:00:00",1,0,0
"35752",35752,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",39,"2016-11-01 00:00:00",1,0,0
"35753",35753,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",25,"2016-12-01 00:00:00",1,0,0
"35754",35754,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",26,"2017-01-01 00:00:00",1,0,0
"35755",35755,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",23,"2017-02-01 00:00:00",1,0,0
"35756",35756,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",61,"2017-03-01 00:00:00",1,0,0
"35757",35757,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",28,"2017-04-01 00:00:00",1,0,0
"35758",35758,"stream-from-iterator","gemnasium","2016-08-25 13:15:04",22,"2017-05-01 00:00:00",1,0,0
"35759",35759,"stream-from-promise","gemnasium","2016-02-24 20:34:04",24,"2015-05-01 00:00:00",1,0,0
"35760",35760,"stream-from-promise","gemnasium","2016-02-24 20:34:04",434,"2015-06-01 00:00:00",1,0,0
"35761",35761,"stream-from-promise","gemnasium","2016-02-24 20:34:04",303,"2015-07-01 00:00:00",1,0,0
"35762",35762,"stream-from-promise","gemnasium","2016-02-24 20:34:04",404,"2015-08-01 00:00:00",1,0,0
"35763",35763,"stream-from-promise","gemnasium","2016-02-24 20:34:04",482,"2015-09-01 00:00:00",1,0,0
"35764",35764,"stream-from-promise","gemnasium","2016-02-24 20:34:04",380,"2015-10-01 00:00:00",1,0,0
"35765",35765,"stream-from-promise","gemnasium","2016-02-24 20:34:04",228,"2015-11-01 00:00:00",1,0,0
"35766",35766,"stream-from-promise","gemnasium","2016-02-24 20:34:04",273,"2015-12-01 00:00:00",1,0,0
"35767",35767,"stream-from-promise","gemnasium","2016-02-24 20:34:04",152,"2016-01-01 00:00:00",1,0,0
"35768",35768,"stream-from-promise","gemnasium","2016-02-24 20:34:04",165,"2016-02-01 00:00:00",1,0,0
"35769",35769,"stream-from-promise","gemnasium","2016-02-24 20:34:04",179,"2016-03-01 00:00:00",1,0,0
"35770",35770,"stream-from-promise","gemnasium","2016-02-24 20:34:04",429,"2016-04-01 00:00:00",1,0,0
"35771",35771,"stream-from-promise","gemnasium","2016-02-24 20:34:04",238,"2016-05-01 00:00:00",1,0,0
"35772",35772,"stream-from-promise","gemnasium","2016-02-24 20:34:04",280,"2016-06-01 00:00:00",1,0,0
"35773",35773,"stream-from-promise","gemnasium","2016-02-24 20:34:04",411,"2016-07-01 00:00:00",1,0,0
"35774",35774,"stream-from-promise","gemnasium","2016-02-24 20:34:04",414,"2016-08-01 00:00:00",1,0,0
"35775",35775,"stream-from-promise","gemnasium","2016-02-24 20:34:04",361,"2016-09-01 00:00:00",1,0,0
"35776",35776,"stream-from-promise","gemnasium","2016-02-24 20:34:04",433,"2016-10-01 00:00:00",1,0,0
"35777",35777,"stream-from-promise","gemnasium","2016-02-24 20:34:04",678,"2016-11-01 00:00:00",1,0,0
"35778",35778,"stream-glue","other-github","2016-02-23 18:06:01",217,"2015-05-01 00:00:00",0,0,0
"35779",35779,"stream-glue","other-github","2016-02-23 18:06:01",99,"2015-06-01 00:00:00",0,0,0
"35780",35780,"stream-glue","other-github","2016-02-23 18:06:01",79,"2015-07-01 00:00:00",0,0,0
